Gene,ID
Cfb,5074
Cgnl1,5075
Chchd10,5076
Chd1l,5077
Chd5,5078
Chd7,5079
Chit1,5080
Chmp1a,5081
Chmp7,5082
Chrd,5083
Chrm1,5084
Chrna4,5085
Chrna5,5086
Chrnb1,5087
Chst10,5088
Chst11,5089
Chst14,5090
Chtf18,5091
Ciapin1,5092
Cib1,5093
Cib4,5094
Cideb,5095
Ciita,5096
Cinp,5097
Cipc,5098
Cit,5099
Cited4,5100
Ckb,5101
Clca1,5102
Clca2,5103
Clca3b,5104
Clcc1,5105
Clcf1,5106
Clcn2,5107
Clcn6,5108
Cldn13,5109
Cldn22,5110
Cldn3,5111
Cldn4,5112
Cldn7,5113
Clec2l,5114
Clec4f,5115
Clec4g,5116
Clic1,5117
Clic4,5118
Clic5,5119
Clic6,5120
Clint1,5121
Clip1,5122
Clip2,5123
Clip3,5124
Clip4,5125
Clk2,5126
Clk3,5127
Clmn,5128
Cln6,5129
Clns1a,5130
Clp1,5131
Clpb,5132
Clspn,5133
Clstn3,5134
Cluh,5135
Clybl,5136
Cmc2,5137
Cmtm7,5138
Cmtr1,5139
Cnep1r1,5140
Cnga3,5141
Cngb1,5142
Cnih1,5143
Cnih2,5144
Cnksr1,5145
Cnn1,5146
Cnn2,5147
Cnnm1,5148
Cnnm4,5149
Cnr1,5150
Cntfr,5151
Cntn2,5152
Cntrl,5153
Coa5,5154
Coch,5155
Cog1,5156
Cog6,5157
Col13a1,5158
Col17a1,5159
Col18a1,5160
Col1a1,5161
Col23a1,5162
Col26a1,5163
Col27a1,5164
Col4a1,5165
Col4a2,5166
Col5a1,5167
Col6a2,5168
Col9a3,5169
Colec11,5170
Colq,5171
Commd7,5172
Copg2,5173
Cops9,5174
Copz2,5175
Coq8b,5176
Coq9,5177
Corin,5178
Coro1a,5179
Coro1b,5180
Coro2b,5181
Coro6,5182
Cotl1,5183
Cox10,5184
Cox14,5185
Cox17,5186
Cox4i1,5187
Cox4i2,5188
Cox5a,5189
Cox5b,5190
Cox6a1,5191
Cox6a2,5192
Cpeb1,5193
Cped1,5194
Cplx2,5195
Cpm,5196
Cpne5,5197
Cpne6,5198
Cpne7,5199
Cpsf1,5200
Cpsf4l,5201
Cpt1b,5202
Cpt2,5203
Cpz,5204
Cr1l,5205
Crabp1,5206
Crabp2,5207
Cracr2a,5208
Cradd,5209
Cramp1l,5210
Crat,5211
Creb3l1,5212
Creb3l3,5213
Creb3l4,5214
Creg1,5215
Crhr1,5216
Crip1,5217
Crip2,5218
Crispld2,5219
Crk,5220
Crlf1,5221
Crmp1,5222
Crocc,5223
Crocc2,5224
Crtac1,5225
Cry2,5226
Cryaa,5227
Cryl1,5228
Cryzl1,5229
Cryzl2,5230
Cse1l,5231
Csf1r,5232
Csf2,5233
Csmd2,5234
Csnk1a1,5235
Csnk1e,5236
Csnk1g1,5237
Csnk1g3,5238
Cspg4,5239
Cspg5,5240
Csrnp2,5241
Csrp1,5242
Csrp2,5243
Csrp3,5244
Cstad,5245
Ctbp1,5246
Ctbp2,5247
Ctbs,5248
Ctdp1,5249
Ctla2b,5250
Ctnna3,5251
Ctnnal1,5252
Ctnnb1,5253
Ctnnbl1,5254
Ctns,5255
Ctr9,5256
Ctsb,5257
Ctsk,5258
Ctsz,5259
Cttnbp2nl,5260
Ctu2,5261
Ctxn1,5262
Cuedc2,5263
Cul4a,5264
Cux2,5265
Cwc27,5266
Cwh43,5267
Cxcl10,5268
Cxcl14,5269
Cxcl16,5270
Cxcl9,5271
Cxxc4,5272
Cxxc5,5273
Cyb5r1,5274
Cyb5r2,5275
Cyb5r3,5276
Cyba,5277
Cyc1,5278
Cycs,5279
Cygb,5280
Cyp17a1,5281
Cyp1a1,5282
Cyp1a2,5283
Cyp26a1,5284
Cyp26b1,5285
Cyp2c37,5286
Cyp2c67,5287
Cyp2c70,5288
Cyp2d10,5289
Cyp2d22,5290
Cyp2d26,5291
Cyp2d9,5292
Cyp2w1,5293
Cyp39a1,5294
Cyp4f15,5295
Cyp4x1,5296
Cyp8b1,5297
Cystm1,5298
Cyth1,5299
Cyth2,5300
Cyyr1,5301
D10Jhu81e,5302
D1Pas1,5303
D430019H16Rik,5304
D5Ertd579e,5305
D630039A03Rik,5306
D630045J12Rik,5307
D6Wsu163e,5308
D730001G18Rik,5309
D8Ertd738e,5310
D930020B18Rik,5311
Daam1,5312
Daam2,5313
Dab2ip,5314
Dact1,5315
Dag1,5316
Dand5,5317
Dap,5318
Dapk1,5319
Dapk2,5320
Dazap2,5321
Dbil5,5322
Dbn1,5323
Dbndd1,5324
Dbndd2,5325
Dbp,5326
Dcaf1,5327
Dcaf15,5328
Dcaf6,5329
Dcaf8,5330
Dclk1,5331
Dclk2,5332
Dclre1a,5333
Dclre1c,5334
Dcp1b,5335
Dctn2,5336
Dctn3,5337
Dcun1d2,5338
Dcxr,5339
Ddah2,5340
Ddb2,5341
Ddc,5342
Ddi2,5343
Ddit4l,5344
Ddo,5345
Ddr1,5346
Ddx1,5347
Ddx24,5348
Ddx27,5349
Ddx39,5350
Ddx41,5351
Ddx50,5352
Ddx54,5353
Ddx55,5354
Def8,5355
Degs2,5356
Dennd2a,5357
Dennd2c,5358
Dennd3,5359
Dennd4a,5360
Depdc7,5361
Des,5362
Dgcr6,5363
Dgke,5364
Dgkh,5365
Dgkz,5366
Dglucy,5367
Dhcr24,5368
Dhcr7,5369
Dhh,5370
Dhrs11,5371
Dhrs13,5372
Dhrs2,5373
Dhrs4,5374
Dhrs7,5375
Dhx16,5376
Dhx35,5377
Dhx57,5378
Dhx8,5379
Diablo,5380
Dio1,5381
Dip2a,5382
Dip2b,5383
Dis3l2,5384
Disc1,5385
Disp3,5386
Dkk3,5387
Dlc1,5388
Dlec1,5389
Dleu7,5390
Dlgap4,5391
Dlgap5,5392
Dlk1,5393
Dll3,5394
Dll4,5395
Dlx1,5396
Dlx2,5397
Dlx3,5398
Dmap1,5399
Dmc1,5400
Dmrta2,5401
Dmrtb1,5402
Dmtn,5403
Dnaaf1,5404
Dnaaf5,5405
Dnah6,5406
Dnah8,5407
Dnaic1,5408
Dnaja1,5409
Dnajb1,5410
Dnajb12,5411
Dnajb14,5412
Dnajb4,5413
Dnajb5,5414
Dnajb6,5415
Dnajc1,5416
Dnajc15,5417
Dnajc16,5418
Dnajc22,5419
Dnajc27,5420
Dnajc28,5421
Dnajc30,5422
Dnase2a,5423
Dnase2b,5424
Dnd1,5425
Dnm1,5426
Dnm2,5427
Dnm3,5428
Dnmt1,5429
Dnmt3a,5430
Dnmt3b,5431
Dnpep,5432
Dnph1,5433
Doc2b,5434
Doc2g,5435
Dock3,5436
Dock6,5437
Dock9,5438
Dohh,5439
Dok5,5440
Dot1l,5441
Dpcr1,5442
Dpep1,5443
Dpep2,5444
Dpf1,5445
Dpp3,5446
Dpp6,5447
Dpp8,5448
Dpy19l1,5449
Dpysl3,5450
Dpysl4,5451
Dqx1,5452
Draxin,5453
Drc3,5454
Drd2,5455
Drg2,5456
Drosha,5457
Dscam,5458
Dscaml1,5459
Dstyk,5460
Dtd2,5461
Dtnbp1,5462
Dtx3,5463
Dupd1,5464
Dus1l,5465
Dusp15,5466
Dusp18,5467
Dusp27,5468
Dusp3,5469
Dusp4,5470
Dusp6,5471
Dut,5472
Dynll1,5473
Dynll2,5474
Dynlrb2,5475
Dynlt1a,5476
Dynlt1b,5477
Dysf,5478
Dzank1,5479
E2f1,5480
E2f6,5481
E2f8,5482
Eaf1,5483
Ebf1,5484
Ebf2,5485
Ebf3,5486
Ebpl,5487
Ece1,5488
Ecm1,5489
Ecm2,5490
Ecscr,5491
Ecsit,5492
Edar,5493
Edc3,5494
Edc4,5495
Edn1,5496
Edn3,5497
Ednra,5498
Eef1a2,5499
Eef1b2,5500
Efl1,5501
Efna2,5502
Efnb3,5503
Egfl7,5504
Egln1,5505
Ehbp1l1,5506
Ehd1,5507
Ehd2,5508
Ehhadh,5509
Eid1,5510
Eid2b,5511
Eif1,5512
Eif1a,5513
Eif1ad,5514
Eif1b,5515
Eif2ak2,5516
Eif3d,5517
Eif3g,5518
Eif3h,5519
Eif4a3,5520
Eif4e3,5521
Eif4ebp1,5522
Eif4g3,5523
Eif5,5524
Eif5a,5525
Eipr1,5526
Elac1,5527
Elac2,5528
Elf2,5529
Elf3,5530
Elfn2,5531
Elk4,5532
Ell,5533
Elmo2,5534
Elmo3,5535
Elmsan1,5536
Eln,5537
Elovl1,5538
Elovl5,5539
Emc1,5540
Emc2,5541
Emc6,5542
Emc8,5543
Eme1,5544
Emid1,5545
Emilin1,5546
Emilin2,5547
Emilin3,5548
Eml1,5549
Eml2,5550
Eml5,5551
Emsy,5552
Emx1,5553
En2,5554
Enc1,5555
Eng,5556
Engase,5557
Enho,5558
Enkd1,5559
Eno1,5560
Eno3,5561
Enox1,5562
Enpp4,5563
Enpp6,5564
Enpp7,5565
Ensa,5566
Entpd3,5567
Entpd4b,5568
Eogt,5569
Eomes,5570
Epas1,5571
Epb41l1,5572
Epb41l4b,5573
Epb42,5574
Epha2,5575
Epha4,5576
Epha6,5577
Epha8,5578
Ephb2,5579
Ephb3,5580
Ephx1,5581
Ephx2,5582
Epn2,5583
Epn3,5584
Epor,5585
Eprs,5586
Eps8,5587
Eps8l2,5588
Eps8l3,5589
Erbb2,5590
Erc2,5591
Ercc6l2,5592
Erf,5593
Erfe,5594
Ergic1,5595
Erlin2,5596
Ermp1,5597
Esco2,5598
Esm1,5599
Espn,5600
Esr2,5601
Esrrb,5602
Esrrg,5603
Etfdh,5604
Etfrf1,5605
Ethe1,5606
Etnk1,5607
Ets2,5608
Etv4,5609
Etv5,5610
Eva1a,5611
Eva1c,5612
Evi2b,5613
Evx1,5614
Exoc1,5615
Exoc3l2,5616
Exoc3l4,5617
Exoc4,5618
Exoc5,5619
Exoc6,5620
Exog,5621
Exosc2,5622
Exosc3,5623
Exosc5,5624
Exosc7,5625
Exph5,5626
Ext2,5627
Extl1,5628
Eya2,5629
Eya3,5630
F10,5631
F11r,5632
F12,5633
F2,5634
F3,5635
Fabp2,5636
Fabp5,5637
Fadd,5638
Fads2,5639
Fads3,5640
Fahd1,5641
Faim2,5642
Fam102a,5643
Fam107b,5644
Fam109b,5645
Fam114a1,5646
Fam117a,5647
Fam120a,5648
Fam120b,5649
Fam131a,5650
Fam131c,5651
Fam13c,5652
Fam149a,5653
Fam151a,5654
Fam160b1,5655
Fam169a,5656
Fam171a1,5657
Fam171a2,5658
Fam178b,5659
Fam189a2,5660
Fam189b,5661
Fam193b,5662
Fam198a,5663
Fam19a3,5664
Fam19a5,5665
Fam210a,5666
Fam210b,5667
Fam212a,5668
Fam212b,5669
Fam214a,5670
Fam214b,5671
Fam216a,5672
Fam216b,5673
Fam217b,5674
Fam219a,5675
Fam219b,5676
Fam221a,5677
Fam221b,5678
Fam222b,5679
Fam234a,5680
Fam35a,5681
Fam3c,5682
Fam43a,5683
